,fold,grid_fold,lon,lat,date,tile_file,ref_1,ref_2,ref_3,ref_4,ref_5,ref_6,ref_7,ref_10,ref_11,Rainf_f_tavg,SWdown_f_tavg,Tair_f_tavg,grassland_pasture,corn,soybean,deciduous_forest,evergreen_forest,developed_open_space,woody_wetlands,open_water,alfalfa,developed_low_intensity,developed_med_intensity,missing_reflectance,SIF,num_soundings,coarse_sif,fraction_valid
2815,3,3,-93.29907,42.50351021659057,2016-06-15,../data/tiles/input_tile_lat_42.51429_lon_-93.29907_2016-06-15.npy,276.3900146484375,320.3299865722656,579.282470703125,455.7300109863281,3549.8974609375,2160.5224609375,1289.887451171875,3008.260009765625,2986.31005859375,5.7808461860986426e-05,298.8677978515625,295.02044677734375,0.0,0.8274999856948853,0.17249999940395355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6955793245475457,6520.0,0.593306918465106,1.0
2861,3,0,-92.35584,41.52254989170471,2016-06-15,../data/tiles/input_tile_lat_41.51716_lon_-92.35584_2016-06-15.npy,350.2992248535156,484.6561584472656,963.010498046875,862.4041748046875,4637.68505859375,2979.22314453125,1611.5538330078125,2959.102294921875,2929.984130859375,2.614989352878183e-05,305.2853088378906,296.28515625,0.11286089569330215,0.07086614519357681,0.5826771855354309,0.010498687624931335,0.0,0.1916010528802872,0.0,0.0,0.0,0.02887139096856117,0.002624671906232834,0.0,0.5823935704368163,7015.0,0.6033818832198916,0.9524999856948853
3256,1,3,-93.29907,42.552019783409435,2016-06-15,../data/tiles/input_tile_lat_42.54124_lon_-93.29907_2016-06-15.npy,359.6025085449219,427.82501220703125,719.3800048828125,693.3275146484375,3429.080078125,2616.33740234375,1667.4000244140625,3024.449951171875,2999.107421875,6.211193976923823e-05,298.8856506347656,294.9576110839844,0.012500000186264515,0.6000000238418579,0.38749998807907104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65039942071882,6797.0,0.6389566515109001,1.0
3259,1,3,-93.29907,42.54662989170472,2016-06-15,../data/tiles/input_tile_lat_42.54124_lon_-93.29907_2016-06-15.npy,250.6189117431641,297.8891906738281,571.8486328125,457.6026916503906,3754.88916015625,1999.4405517578125,1084.9891357421877,3001.597412109375,2979.770263671875,6.180419586598873e-05,298.8886413574219,294.9659423828125,0.2675675749778748,0.34324324131011963,0.0648648664355278,0.2405405342578888,0.0,0.03513513505458832,0.018918918445706367,0.0,0.0,0.0,0.0,0.0,0.6813467712521523,4519.0,0.6389566515109001,0.9250000119209291
3262,1,3,-93.29907,42.54124,2016-06-15,../data/tiles/input_tile_lat_42.54124_lon_-93.29907_2016-06-15.npy,407.07269287109375,497.1428527832031,833.2656860351562,879.45361328125,3309.080322265625,3061.012451171875,2196.62158203125,3038.283203125,3011.947265625,6.129515531938523e-05,298.88592529296875,294.97308349609375,0.14786967635154724,0.09523809701204301,0.548872172832489,0.01002506259828806,0.0,0.13283208012580872,0.015037594363093374,0.0,0.0,0.0476190485060215,0.002506265649572015,0.0,0.504298914053818,6095.0,0.6389566515109001,0.9975000023841858
3265,1,3,-93.29907,42.535850108295286,2016-06-15,../data/tiles/input_tile_lat_42.54124_lon_-93.29907_2016-06-15.npy,264.20999145507807,361.4624938964844,696.5850219726562,648.77001953125,3590.97998046875,2332.06005859375,1387.5849609375,3018.21240234375,2994.449951171875,6.079708691686392e-05,298.88323974609375,294.9793395996094,0.18000000715255735,0.3425000011920929,0.1225000023841858,0.002499999944120645,0.0,0.1599999964237213,0.0,0.004999999888241291,0.0,0.125,0.012500000186264515,0.0,0.6495940487726958,6046.0,0.6389566515109001,1.0
3268,1,3,-93.29907,42.53046021659057,2016-06-15,../data/tiles/input_tile_lat_42.54124_lon_-93.29907_2016-06-15.npy,246.2550048828125,299.8125,586.822509765625,449.1925048828125,3764.1875,1932.3675537109373,1008.8099975585938,2999.22509765625,2977.52490234375,6.029898941051215e-05,298.8807373046875,294.9852294921875,0.3700000047683716,0.42500001192092896,0.0,0.022500000894069668,0.0,0.10999999940395357,0.0,0.0,0.004999999888241291,0.03500000014901161,0.002499999944120645,0.0,0.6845917995991616,6400.0,0.6389566515109001,1.0
3787,3,0,-93.27750989170471,42.384929891704715,2016-06-15,../data/tiles/input_tile_lat_42.37954_lon_-93.27212_2016-06-15.npy,426.7393493652344,532.1941528320311,870.0558471679688,921.9521484375,3226.1728515625,3168.420166015625,2144.93359375,3043.228759765625,3016.96533203125,5.02365073771216e-05,298.70361328125,295.1842346191406,0.04787234216928482,0.0,0.8989361524581909,0.007978723384439945,0.0,0.03723404183983803,0.002659574383869767,0.0,0.0,0.002659574383869767,0.0,0.0,0.4621465763813495,6473.0,0.5762203488842229,0.9399999976158142
3827,1,2,-88.27029978340944,40.018769783409425,2016-06-15,../data/tiles/input_tile_lat_40.00799_lon_-88.25952_2016-06-15.npy,273.13507080078125,290.6649475097656,503.0389709472656,316.38702392578125,4104.3193359375,1711.9012451171875,770.5558471679688,2978.044189453125,2954.205078125,4.12336848967243e-05,296.8414611816406,296.61376953125,0.0,0.8441558480262756,0.15584415197372434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7446479947757982,10663.0,0.6075063455733579,0.962499976158142
3829,1,2,-88.25952,40.018769783409425,2016-06-15,../data/tiles/input_tile_lat_40.00799_lon_-88.25952_2016-06-15.npy,507.2756652832031,545.7891845703125,812.3756713867188,720.7135009765625,3697.39990234375,2909.786376953125,1865.1783447265625,3001.28369140625,2973.189208984375,4.146054197917693e-05,296.75732421875,296.6047058105469,0.0,0.08918918669223785,0.7810810804367065,0.0,0.0,0.07297297567129135,0.0,0.0,0.0,0.02162162214517593,0.03513513505458832,0.0,0.6387229970328198,12862.0,0.6075063455733579,0.9250000119209291
3830,1,2,-88.25413010829527,40.018769783409425,2016-06-15,../data/tiles/input_tile_lat_40.00799_lon_-88.25952_2016-06-15.npy,404.8005065917969,443.1590881347656,686.3333129882812,560.9595947265625,3609.666748046875,2236.25,1315.6666259765625,2994.886474609375,2966.505126953125,4.1581388359190896e-05,296.7164306640625,296.599853515625,0.0,0.6994949579238892,0.15656565129756927,0.0,0.0,0.0,0.0,0.0,0.0,0.06313131004571915,0.08080808073282242,0.0,0.6579233521076494,17487.0,0.6075063455733579,0.9900000095367432
3831,1,2,-88.24874021659056,40.018769783409425,2016-06-15,../data/tiles/input_tile_lat_40.00799_lon_-88.25952_2016-06-15.npy,407.7199096679688,450.1780090332031,704.4764404296875,579.8193969726562,3603.892578125,2368.95556640625,1395.2015380859375,2988.14404296875,2960.156982421875,4.168929444858804e-05,296.6820373535156,296.5974426269531,0.0,0.6335078477859497,0.3664921522140503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6270234669361249,16205.0,0.6075063455733579,0.9549999833106996
3832,1,2,-88.27029978340944,40.013379891704716,2016-06-15,../data/tiles/input_tile_lat_40.00799_lon_-88.25952_2016-06-15.npy,393.7349853515625,392.6724853515625,630.3400268554688,398.9800109863281,4476.875,2235.389892578125,1100.5550537109377,2981.467529296875,2957.032470703125,4.099330908502452e-05,296.83819580078125,296.6200866699219,0.0,0.4325000047683716,0.5674999952316284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7286807519602969,15999.0,0.6075063455733579,1.0
3833,1,2,-88.26490989170472,40.013379891704716,2016-06-15,../data/tiles/input_tile_lat_40.00799_lon_-88.25952_2016-06-15.npy,415.6582946777344,431.7361755371094,683.7185668945312,483.8668212890625,4280.447265625,2300.522705078125,1198.65576171875,2978.301513671875,2954.246337890625,4.111303496756591e-05,296.79742431640625,296.6154479980469,0.0,0.4447236061096192,0.5552763938903809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6799892553793624,17338.0,0.6075063455733579,0.9950000047683716
3834,1,2,-88.25952,40.013379891704716,2016-06-15,../data/tiles/input_tile_lat_40.00799_lon_-88.25952_2016-06-15.npy,435.6622924804688,497.7068176269531,823.5130615234375,677.7879638671875,3917.876953125,2504.468505859375,1435.0313720703125,2992.630859375,2964.52880859375,4.123506732867099e-05,296.7569274902344,296.61102294921875,0.0,0.20157067477703092,0.4947643876075745,0.0,0.0,0.07068062573671341,0.0,0.0,0.0,0.1335078477859497,0.09685863554477693,0.0,0.5348108778062826,12076.0,0.6075063455733579,0.9549999833106996
3837,1,2,-88.27029978340944,40.00799,2016-06-15,../data/tiles/input_tile_lat_40.00799_lon_-88.25952_2016-06-15.npy,457.1385498046875,504.96221923828125,791.5994873046875,684.0,3473.4306640625,2727.052978515625,1740.0101318359375,2994.44580078125,2969.929443359375,4.075288961757906e-05,296.8353576660156,296.6262512207031,0.0,0.2997481226921081,0.6498740315437317,0.0,0.0,0.005037783179432154,0.0,0.0,0.0,0.04534005001187325,0.0,0.0,0.6543868316784527,14056.0,0.6075063455733579,0.9925000071525574
3838,1,2,-88.26490989170472,40.00799,2016-06-15,../data/tiles/input_tile_lat_40.00799_lon_-88.25952_2016-06-15.npy,568.6136474609375,642.492431640625,965.0706787109376,947.58837890625,3200.876220703125,3276.42431640625,2271.419189453125,3018.0908203125,2989.813232421875,4.087611887371168e-05,296.7950744628906,296.62255859375,0.005050505045801401,0.4848484992980957,0.4191919267177582,0.0,0.0,0.002525252522900701,0.0,0.0,0.0,0.037878789007663734,0.002525252522900701,0.0,0.4712435990230328,14226.0,0.6075063455733579,0.9900000095367432
3839,1,2,-88.25952,40.00799,2016-06-15,../data/tiles/input_tile_lat_40.00799_lon_-88.25952_2016-06-15.npy,585.3584594726562,703.82080078125,1078.581787109375,1043.17138671875,3775.6494140625,2794.65966796875,1816.8155517578125,3008.867431640625,2978.27001953125,4.099443322047591e-05,296.7552795410156,296.6176452636719,0.0,0.4103896021842957,0.07532467693090439,0.0,0.0,0.025974025949835774,0.0,0.0,0.0,0.1766233742237091,0.2337662279605865,0.0,0.486172810699986,11143.0,0.6075063455733579,0.962499976158142
3840,1,2,-88.25413010829527,40.00799,2016-06-15,../data/tiles/input_tile_lat_40.00799_lon_-88.25952_2016-06-15.npy,378.55303955078125,409.88385009765625,654.5783081054688,525.2197265625,3665.9873046875,2167.709716796875,1208.1566162109375,2990.9873046875,2964.285400390625,4.112020542379469e-05,296.7149963378906,296.6141052246094,0.007575757801532745,0.3939394056797028,0.4722222089767456,0.0,0.0,0.01262626238167286,0.0,0.0,0.0,0.10606060922145844,0.007575757801532745,0.0,0.5568183383363325,13227.0,0.6075063455733579,0.9900000095367432
3841,1,2,-88.24874021659056,40.00799,2016-06-15,../data/tiles/input_tile_lat_40.00799_lon_-88.25952_2016-06-15.npy,506.18988037109375,534.2177124023439,783.6126708984375,659.1620483398438,3260.511474609375,2570.086181640625,1577.1949462890625,2995.15185546875,2966.72412109375,4.122974132769741e-05,296.68133544921875,296.60986328125,0.0,0.0025316455867141485,0.8962025046348572,0.0,0.0,0.02278481051325798,0.0,0.0,0.0,0.07848101109266281,0.0,0.0,0.5084891937076662,11711.0,0.6075063455733579,0.9875000119209291
3842,1,2,-88.27029978340944,40.00260010829528,2016-06-15,../data/tiles/input_tile_lat_40.00799_lon_-88.25952_2016-06-15.npy,407.4873046875,439.6852722167969,726.0659790039062,534.2918701171875,4105.55859375,2312.814697265625,1199.7843017578125,2980.93896484375,2955.4619140625,4.051203723065555e-05,296.8324279785156,296.632568359375,0.0,0.3807106614112854,0.6192893385887146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6696398077851937,14566.0,0.6075063455733579,0.9850000143051147
3845,1,2,-88.25413010829527,40.00260010829528,2016-06-15,../data/tiles/input_tile_lat_40.00799_lon_-88.25952_2016-06-15.npy,411.6997375488281,444.9974670410156,699.295166015625,589.2366333007812,4019.030517578125,2489.96435546875,1370.5343017578125,2992.61328125,2965.463134765625,4.089094727532938e-05,296.71435546875,296.62078857421875,0.0,0.4529262185096741,0.5470737814903259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5190508480144863,9683.0,0.6075063455733579,0.9825000166893004
3846,1,2,-88.24874021659056,40.00260010829528,2016-06-15,../data/tiles/input_tile_lat_40.00799_lon_-88.25952_2016-06-15.npy,386.0763244628906,426.50634765625,691.3485717773438,562.4860229492189,4043.028076171875,2388.96435546875,1317.67431640625,2989.236572265625,2962.015380859375,4.099975194549188e-05,296.6808166503906,296.61663818359375,0.0,0.4376590251922608,0.5623409748077393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6114763855486905,7767.0,0.6075063455733579,0.9825000166893004
3847,1,2,-88.27029978340944,39.997210216590574,2016-06-15,../data/tiles/input_tile_lat_40.00799_lon_-88.25952_2016-06-15.npy,353.9693908691406,372.9132690429688,627.7041015625,440.778076171875,4118.841796875,2101.084228515625,1031.188720703125,2986.93115234375,2961.596923828125,4.0274095226777724e-05,296.829833984375,296.63922119140625,0.005102040711790322,0.4413265287876129,0.35969388484954834,0.0,0.0,0.15561224520206451,0.0,0.0,0.0,0.038265306502580636,0.0,0.0,0.6369027219975477,12622.0,0.6075063455733579,0.9800000190734864
3848,1,2,-88.26490989170472,39.997210216590574,2016-06-15,../data/tiles/input_tile_lat_40.00799_lon_-88.25952_2016-06-15.npy,435.3375244140625,466.5289611816406,736.64990234375,600.0352783203125,3716.259521484375,2557.186279296875,1433.8363037109375,3001.072998046875,2973.614501953125,4.040319981868379e-05,296.790771484375,296.6357116699219,0.002518891589716077,0.4785894155502319,0.4156171381473541,0.0,0.0,0.05541561543941498,0.0,0.0,0.0,0.04785894230008125,0.0,0.0,0.5472045138990694,14783.0,0.6075063455733579,0.9925000071525574
3849,1,2,-88.25952,39.997210216590574,2016-06-15,../data/tiles/input_tile_lat_40.00799_lon_-88.25952_2016-06-15.npy,520.875,642.1400146484375,1015.0025024414062,1020.8724975585938,3460.949951171875,3066.83251953125,2021.8349609375,3024.9951171875,2995.60498046875,4.0530881960876286e-05,296.752197265625,296.6311950683594,0.03750000149011612,0.12999999523162842,0.4325000047683716,0.0,0.0,0.11500000208616255,0.0,0.0,0.0,0.11749999970197678,0.16249999403953552,0.0,0.432149031942032,14112.0,0.6075063455733579,1.0
3850,1,2,-88.25413010829527,39.997210216590574,2016-06-15,../data/tiles/input_tile_lat_40.00799_lon_-88.25952_2016-06-15.npy,478.6416015625,560.934814453125,874.6541137695312,845.3609008789062,3673.463623046875,2876.52392578125,1805.8922119140625,3012.100341796875,2982.92236328125,4.065966641064733e-05,296.71319580078125,296.62744140625,0.08521303534507751,0.3358395993709564,0.451127827167511,0.0,0.0,0.042606517672538764,0.0,0.0,0.0,0.055137842893600464,0.03007518872618675,0.0,0.5224055679053551,10681.0,0.6075063455733579,0.9975000023841858
3851,1,2,-88.24874021659056,39.997210216590574,2016-06-15,../data/tiles/input_tile_lat_40.00799_lon_-88.25952_2016-06-15.npy,276.20050048828125,316.50384521484375,580.2416381835938,385.8097534179688,4335.6865234375,1879.2493896484373,865.344482421875,2989.257080078125,2962.964111328125,4.076964978594333e-05,296.68023681640625,296.62408447265625,0.0514138825237751,0.663239061832428,0.12082262337207796,0.0,0.0,0.03598971664905548,0.0,0.0,0.0,0.10539846122264862,0.015424164943397043,0.0,0.7552576446846839,7337.0,0.6075063455733579,0.9725000262260436
4179,1,2,-93.09424978340942,44.70258989170472,2016-06-15,../data/tiles/input_tile_lat_44.6972_lon_-93.08347_2016-06-15.npy,520.8333129882811,620.6854858398438,990.2177124023438,975.274169921875,3671.172119140625,2848.072509765625,2210.6318359375,2965.349365234375,2939.720458984375,5.074255022918806e-05,294.962158203125,293.530517578125,0.09408602118492126,0.010752688162028791,0.3494623601436615,0.07795698940753938,0.0,0.05913978442549705,0.0,0.005376344081014396,0.0,0.010752688162028791,0.01344086043536663,0.017500000074505806,0.33545303793102466,6212.0,0.4626260211687687,0.9300000071525574
4180,1,2,-93.08885989170471,44.70258989170472,2016-06-15,../data/tiles/input_tile_lat_44.6972_lon_-93.08347_2016-06-15.npy,481.9764404296875,558.2094116210939,862.52880859375,855.7591552734375,3401.95556640625,2656.34033203125,1971.3822021484373,2954.845458984375,2926.3349609375,5.095030428492464e-05,294.9393310546875,293.5310974121094,0.19895288348197934,0.023560209199786183,0.04188481718301773,0.21989528834819794,0.010471204295754431,0.11518324911594392,0.0052356021478772155,0.013089004904031755,0.0,0.010471204295754431,0.0,0.014999999664723871,0.3621650705246511,7290.0,0.4626260211687687,0.9549999833106996
4181,1,2,-93.08347,44.70258989170472,2016-06-15,../data/tiles/input_tile_lat_44.6972_lon_-93.08347_2016-06-15.npy,537.5335083007811,626.3673095703125,961.0241088867188,994.5040283203124,3293.158203125,2966.654052734375,2372.31640625,2973.2197265625,2940.581787109375,5.115186286275275e-05,294.9171447753906,293.5328674316406,0.08042895793914795,0.032171580940485,0.16621984541416168,0.034852545708417886,0.0026809652335941787,0.10455764085054398,0.0,0.045576408505439765,0.16890080273151398,0.0026809652335941787,0.0026809652335941787,0.0,0.3398727738992816,6580.0,0.4626260211687687,0.9325000047683716
4183,1,2,-93.07269021659056,44.70258989170472,2016-06-15,../data/tiles/input_tile_lat_44.6972_lon_-93.08347_2016-06-15.npy,607.4099731445312,683.8753662109375,973.5263061523438,1081.033203125,3106.0166015625,3305.426513671875,2669.418212890625,3009.4404296875,2975.747802734375,5.1565788453444845e-05,294.8716125488281,293.53594970703125,0.005540166050195694,0.14404432475566864,0.5318559408187866,0.10526315867900847,0.0,0.11357340961694715,0.0,0.016620498150587082,0.0,0.019390581175684932,0.0,0.0,0.2805864032167508,6766.0,0.4626260211687687,0.9024999737739564
4185,1,2,-93.08885989170471,44.6972,2016-06-15,../data/tiles/input_tile_lat_44.6972_lon_-93.08347_2016-06-15.npy,245.62168884277344,335.53173828125,717.193115234375,581.2803955078125,3840.19580078125,2059.0556640625,1231.724853515625,2947.5634765625,2928.462890625,5.0960665248567245e-05,294.93011474609375,293.5382995605469,0.3439153432846069,0.058201059699058526,0.0317460335791111,0.17989417910575867,0.029100529849529263,0.0,0.0,0.0,0.007936508394777775,0.0,0.0,0.0,0.5141046390036413,7639.0,0.4626260211687687,0.9449999928474426
4186,1,2,-93.08347,44.6972,2016-06-15,../data/tiles/input_tile_lat_44.6972_lon_-93.08347_2016-06-15.npy,344.5172424316406,402.6790466308594,715.2069091796875,579.9920654296875,3587.493408203125,2202.973388671875,1389.9814453125,2960.909912109375,2940.641845703125,5.1170631195418543e-05,294.90643310546875,293.5384826660156,0.2944297194480896,0.4482758641242981,0.042440317571163184,0.08753315359354019,0.005305039696395397,0.010610079392790794,0.0,0.0,0.07957559823989868,0.0,0.0,0.0,0.59880829419158,7395.0,0.4626260211687687,0.9424999952316284
4188,1,2,-93.07269021659056,44.6972,2016-06-15,../data/tiles/input_tile_lat_44.6972_lon_-93.08347_2016-06-15.npy,587.3282470703125,679.0076293945312,979.2747802734376,1116.68701171875,3064.9873046875,3410.419921875,2756.597900390625,3024.524169921875,2991.066162109375,5.158930434845388e-05,294.8591613769531,293.5405578613281,0.09923664480447768,0.05852417275309563,0.6081424951553345,0.0330788791179657,0.0,0.08142493665218352,0.0,0.022900763899087902,0.007633587811142206,0.020356234163045883,0.0,0.0,0.2400068923751832,9532.0,0.4626260211687687,0.9825000166893004
4190,1,2,-93.08885989170471,44.691810108295286,2016-06-15,../data/tiles/input_tile_lat_44.6972_lon_-93.08347_2016-06-15.npy,351.258056640625,424.0833435058594,775.741943359375,681.8629150390625,3767.843994140625,2423.497314453125,1540.1263427734375,2961.0966796875,2934.69091796875,5.097517350804992e-05,294.92059326171875,293.5449523925781,0.18010753393173218,0.05913978442549705,0.18010753393173218,0.3333333432674408,0.02688172087073326,0.0,0.0,0.0,0.051075268536806114,0.0,0.0,0.0,0.4991941903791684,6882.0,0.4626260211687687,0.9300000071525574
4191,1,2,-93.08347,44.691810108295286,2016-06-15,../data/tiles/input_tile_lat_44.6972_lon_-93.08347_2016-06-15.npy,251.53659057617188,305.42547607421875,664.3306274414062,450.72357177734375,3997.224853515625,1938.0623779296875,1037.967529296875,2953.834716796875,2934.083984375,5.118425178807229e-05,294.8965148925781,293.5455322265625,0.4525745213031769,0.31436315178871155,0.027100270614027974,0.12466124445199965,0.0,0.0,0.0,0.008130080997943878,0.02168021723628044,0.0,0.0,0.0,0.6801100370683496,6276.0,0.4626260211687687,0.9225000143051147
4192,1,2,-93.07808010829528,44.691810108295286,2016-06-15,../data/tiles/input_tile_lat_44.6972_lon_-93.08347_2016-06-15.npy,301.375,337.18084716796875,624.5372314453125,457.675537109375,3677.438720703125,2051.13818359375,1151.2073974609375,2964.555908203125,2949.3935546875,5.1405349950073294e-05,294.870849609375,293.5461120605469,0.5106382966041565,0.3377659618854523,0.018617020919919014,0.04255319014191628,0.0,0.0,0.0,0.0,0.0797872319817543,0.0,0.0,0.0,0.6705415174496762,6722.0,0.4626260211687687,0.9399999976158142
4193,1,2,-93.07269021659056,44.691810108295286,2016-06-15,../data/tiles/input_tile_lat_44.6972_lon_-93.08347_2016-06-15.npy,321.69000244140625,376.864990234375,678.2249755859375,571.0675048828125,3517.9326171875,2287.6201171875,1450.885009765625,2985.3349609375,2964.85498046875,5.161595981917344e-05,294.84625244140625,293.5462646484375,0.4650000035762787,0.10999999940395357,0.1574999988079071,0.10499999672174454,0.0,0.0925000011920929,0.002499999944120645,0.0,0.004999999888241291,0.017500000074505806,0.0,0.0,0.5525179858075512,10142.0,0.4626260211687687,1.0
4196,1,2,-93.08347,44.68642021659057,2016-06-15,../data/tiles/input_tile_lat_44.6972_lon_-93.08347_2016-06-15.npy,190.9137420654297,234.55795288085938,499.4070129394531,326.9245300292969,3129.576904296875,1355.857177734375,674.6226196289062,2943.919189453125,2926.822021484375,5.12033911945764e-05,294.885498046875,293.5521545410156,0.2668463587760925,0.008086252957582474,0.018867924809455868,0.5175201892852783,0.0,0.0,0.0,0.15633423626422882,0.002695417730137706,0.0,0.0,0.0,0.5846009967592795,6976.0,0.4626260211687687,0.9275000095367432
4197,1,2,-93.07808010829528,44.68642021659057,2016-06-15,../data/tiles/input_tile_lat_44.6972_lon_-93.08347_2016-06-15.npy,320.63037109375,390.7417602539063,735.486083984375,657.4633178710938,3369.101318359375,2317.281005859375,1441.6075439453125,2976.308837890625,2955.53662109375,5.142471854924224e-05,294.8592224121094,293.55242919921875,0.11898734420537947,0.14683544635772705,0.0658227875828743,0.05316455662250519,0.005063291173428297,0.0,0.0,0.0,0.11645569652318954,0.0,0.0,0.0,0.5081562696100775,10224.0,0.4626260211687687,0.9875000119209291
4198,1,2,-93.07269021659056,44.68642021659057,2016-06-15,../data/tiles/input_tile_lat_44.6972_lon_-93.08347_2016-06-15.npy,356.6675109863281,418.7289123535156,749.854248046875,666.6521606445312,3506.88232421875,2516.09716796875,1606.447509765625,2980.5498046875,2961.230224609375,5.164193134987727e-05,294.8335266113281,293.552734375,0.5549871921539307,0.16879795491695404,0.10230179131031036,0.007672634441405535,0.0,0.08951406925916673,0.0,0.0,0.046035803854465485,0.0,0.0,0.0,0.5563992415838659,9049.0,0.4626260211687687,0.977500021457672
4441,3,4,-96.44677010829528,41.17759978340944,2016-06-15,../data/tiles/input_tile_lat_41.16682_lon_-96.45216_2016-06-15.npy,427.7533264160156,531.2015991210939,906.0875244140624,891.3421630859375,4074.954833984375,3179.787841796875,1939.7374267578125,3029.530517578125,2988.273193359375,3.334678694955073e-05,302.3563537597656,297.4404296875,0.08488063514232635,0.28912466764450073,0.5145888328552246,0.0,0.0,0.09814323484897614,0.0,0.0,0.0,0.01326259970664978,0.0,0.0,0.6297860959164041,8576.0,0.5252795635461466,0.9424999952316284
4442,3,4,-96.44138021659056,41.17759978340944,2016-06-15,../data/tiles/input_tile_lat_41.16682_lon_-96.45216_2016-06-15.npy,528.9799194335939,670.9448852539062,1062.403564453125,1177.416015625,3856.203125,3795.94482421875,2401.553955078125,3053.233154296875,3004.689208984375,3.3291460567852475e-05,302.3053894042969,297.4429931640625,0.0,0.06015037745237351,0.8947368264198303,0.0,0.0,0.04511278122663498,0.0,0.0,0.0,0.0,0.0,0.0,0.4397710919882235,16399.0,0.5252795635461466,0.9975000023841858
4557,4,0,-93.37453010829529,45.08526978340943,2016-06-15,../data/tiles/input_tile_lat_45.07449_lon_-93.37992_2016-06-15.npy,423.7091369628906,524.0997314453125,800.8143920898438,810.767333984375,2639.51513671875,1858.166259765625,1240.606689453125,3050.146728515625,3025.3212890625,4.1799255996011204e-05,296.04937744140625,293.3514099121094,0.0,0.0,0.0,0.0,0.0,0.04432132840156555,0.0,0.0,0.0,0.3518005609512329,0.4681440591812134,0.0,0.3050856271176092,1153.0,0.3190336115837074,0.9024999737739564
4560,4,0,-93.37992,45.07987989170472,2016-06-15,../data/tiles/input_tile_lat_45.07449_lon_-93.37992_2016-06-15.npy,488.9919738769531,612.1283569335938,895.6203002929688,949.5213623046876,2317.695068359375,1771.6417236328125,1317.1925048828125,3059.41455078125,3032.604248046875,4.167763108853251e-05,296.0797424316406,293.3519287109375,0.0,0.0,0.0,0.0,0.0,0.02139037474989891,0.0,0.0,0.0,0.16844919323921204,0.4786096215248108,0.0,0.2371903771122449,1111.0,0.3190336115837074,0.9350000023841858
4561,4,0,-93.37453010829529,45.07987989170472,2016-06-15,../data/tiles/input_tile_lat_45.07449_lon_-93.37992_2016-06-15.npy,588.8720703125,714.80419921875,1021.1279296875,1097.1749267578123,2469.09130859375,2004.3446044921875,1451.5430908203125,3054.1669921875,3029.697021484375,4.1764506022445864e-05,296.0774230957031,293.3560791015625,0.0,0.0,0.0,0.0,0.0,0.05744125321507454,0.0,0.0,0.0,0.11749347299337387,0.5326370596885681,0.0,0.26263047840764514,1311.0,0.3190336115837074,0.9574999809265136
4565,4,0,-93.37453010829529,45.07449,2016-06-15,../data/tiles/input_tile_lat_45.07449_lon_-93.37992_2016-06-15.npy,602.133544921875,705.8746337890625,1007.2070922851562,1007.52587890625,3182.13623046875,2109.607666015625,1311.0654296875,3033.60498046875,3010.931884765625,4.1725721530383446e-05,296.1058654785156,293.3585510253906,0.0,0.0,0.0,0.0,0.0,0.19346049427986145,0.0,0.0,0.0,0.4005449712276459,0.2397820204496384,0.0,0.39490730330483204,1202.0,0.3190336115837074,0.9175000190734864
4864,1,0,-90.26455978340944,40.767969891704716,2016-06-15,../data/tiles/input_tile_lat_40.76258_lon_-90.25378_2016-06-15.npy,442.450927734375,567.6127319335938,939.2095336914062,1077.07421875,3398.04248046875,3207.052978515625,2031.843505859375,3041.13525390625,3013.777099609375,3.17115627694875e-05,306.4975280761719,296.9273376464844,0.11140583455562593,0.03183024004101753,0.663129985332489,0.11405835300683975,0.0,0.05039787665009498,0.0,0.0,0.0,0.029177719727158543,0.0,0.0,0.5771233807257823,6879.0,0.5808261413761947,0.9424999952316284
4872,1,0,-90.24839010829528,40.76258,2016-06-15,../data/tiles/input_tile_lat_40.76258_lon_-90.25378_2016-06-15.npy,469.49737548828125,601.10791015625,988.631591796875,1105.976318359375,3657.72900390625,3299.78955078125,2104.64208984375,3041.0341796875,3012.947265625,3.1403880711877725e-05,306.47381591796875,296.9557800292969,0.10263157635927199,0.06052631512284279,0.7684210538864136,0.06315789371728897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5765793931444037,6363.0,0.5808261413761947,0.9499999880790709
